1,1369130446357,25.182115,54.7075997,0.0,0.0,1614.0

0,1369130447227,25.17517905,54.70756036,169.0,1.25,6.0

1,1369130447776,25.1757388,54.7076661,0.0,0.0,74.406

0,1369130449000,25.17522041,54.70758924,175.39999389648438,1.5811388,4.0

0,1369130450000,25.17523141,54.70760419,174.5,1.8200275,4.0

0,1369130451000,25.17523747,54.70761865,174.0,1.75,4.0

0,1369130452000,25.1752435,54.70763139,173.3000030517578,2.0155644,3.0

0,1369130453000,25.17524893,54.70764493,174.0,1.75,3.0

0,1369130454000,25.17525168,54.70765917,173.0,1.8200275,3.0

0,1369130455000,25.17525427,54.7076717,171.39999389648438,1.8200275,3.0

0,1369130456000,25.17525437,54.70768568,171.89999389648438,2.0615528,3.0

0,1369130457000,25.17525336,54.70770067,172.39999389648438,1.75,3.0

0,1369130458000,25.17525112,54.7077175,172.5,1.75,4.0

0,1369130459000,25.17524994,54.70773167,173.89999389648438,1.75,3.0

0,1369130460000,25.17525125,54.70774589,173.89999389648438,1.5811388,4.0

0,1369130461000,25.17525175,54.7077613,174.60000610351563,1.75,3.0

0,1369130462000,25.17525346,54.70777552,174.89999389648438,1.25,3.0

0,1369130463000,25.17525494,54.70778758,174.39999389648438,1.25,3.0

0,1369130464000,25.17525411,54.70780208,176.3000030517578,2.5,3.0

0,1369130465000,25.17525176,54.70781675,178.10000610351563,2.5,3.0

0,1369130466000,25.17524989,54.70783229,177.5,1.8200275,3.0

1,1369130466486,25.1757016,54.7077435,0.0,0.0,67.099

0,1369130467000,25.17524865,54.70784865,176.8000030517578,1.8200275,3.0

0,1369130468000,25.17524757,54.7078659,176.10000610351563,1.8200275,3.0

0,1369130469000,25.17525364,54.70788179,175.8000030517578,1.75,4.0

0,1369130470000,25.17525702,54.70789972,175.39999389648438,2.0,3.0

0,1369130471000,25.17525688,54.70791772,175.1999969482422,2.0,4.0

0,1369130472000,25.1752583,54.70793667,177.1999969482422,2.7041636,3.0

0,1369130473000,25.17525683,54.7079541,178.8000030517578,2.4622145,3.0

0,1369130474000,25.1752516,54.70797386,179.1999969482422,2.304886,3.0

0,1369130475000,25.17524896,54.70799367,177.89999389648438,2.236068,3.0

0,1369130476000,25.17524521,54.70801227,178.1999969482422,2.0,3.0

0,1369130477000,25.17524265,54.70803015,177.89999389648438,2.0615528,3.0

0,1369130478000,25.17524019,54.70804869,178.10000610351563,2.304886,3.0

0,1369130479000,25.1752396,54.70806803,178.5,2.304886,4.0

0,1369130480000,25.17523002,54.70808463,179.6999969482422,2.236068,4.0

0,1369130481000,25.17522398,54.708102,180.0,2.0615528,4.0

0,1369130482000,25.17521672,54.70811805,180.3000030517578,1.8200275,5.0

0,1369130483000,25.17521112,54.70813356,180.10000610351563,2.0,5.0

0,1369130484000,25.17520687,54.70814727,179.8000030517578,1.8200275,6.0

0,1369130485000,25.17520457,54.70816241,179.1999969482422,1.75,7.0

0,1369130486000,25.17520486,54.70817745,179.39999389648438,1.75,7.0

1,1369130486531,25.1756643,54.7076578,0.0,0.0,73.469

0,1369130487000,25.17520635,54.70819379,179.3000030517578,1.75,9.0

0,1369130488000,25.17520647,54.70820924,178.60000610351563,1.75,10.0

0,1369130489000,25.17520809,54.7082227,178.89999389648438,1.75,12.0

0,1369130490000,25.17521023,54.70823502,179.3000030517578,1.5,15.0

0,1369130491000,25.17521465,54.70824996,179.10000610351563,1.75,11.0

0,1369130492000,25.1752178,54.70826418,178.89999389648438,1.75,11.0

0,1369130493000,25.17522283,54.7082781,178.60000610351563,1.8200275,11.0

0,1369130494000,25.17522269,54.70829449,178.89999389648438,2.0,10.0

0,1369130495000,25.17522874,54.70830976,179.1999969482422,1.75,9.0

0,1369130496000,25.17523106,54.70832473,179.1999969482422,1.75,9.0

0,1369130497000,25.17523538,54.70834107,179.10000610351563,1.75,8.0

0,1369130498000,25.17523857,54.70835627,178.60000610351563,1.75,8.0

0,1369130499000,25.17524277,54.70837323,177.89999389648438,2.0615528,8.0

0,1369130500000,25.17525211,54.7083902,177.1999969482422,2.0,9.0

0,1369130501000,25.17525171,54.70840546,177.0,1.75,6.0

0,1369130502000,25.175248,54.70842203,177.89999389648438,2.4622145,6.0

0,1369130503000,25.1752427,54.7084354,178.5,1.75,7.0

0,1369130504000,25.17523464,54.70845048,177.89999389648438,1.75,8.0

0,1369130505000,25.17523029,54.708466,177.89999389648438,1.75,10.0

0,1369130506000,25.17523157,54.70848191,177.8000030517578,1.75,12.0

0,1369130507000,25.17522522,54.70850196,178.8000030517578,2.0,11.0

0,1369130508000,25.17522028,54.70852071,179.1999969482422,1.75,11.0

0,1369130509000,25.17521543,54.70854041,178.89999389648438,1.8200275,11.0

1,1369130509298,25.1748696,54.7084344,0.0,0.0,48.384

0,1369130510000,25.17520964,54.70856088,179.5,1.75,10.0

0,1369130511000,25.17520512,54.7085773,180.39999389648438,1.25,10.0

